Longitude	Latitude	Time	Elevation_m
-73.94355	45.419559	13:44:33.281594	9.478
-73.943548	45.414672	13:3:24.391834	8.647
-73.943548	45.41614	14:3:1.247966	7.451
-73.943548	45.416553	12:53:46.412775	7.792
-73.943548	45.416604	13:54:7.262423	7.846
-73.943547	45.415879	12:58:33.403190	7.391
-73.943547	45.417948	13:49:4.273093	9.275
-73.943546	45.414636	13:3:25.393891	8.681
-73.943546	45.417489	13:51:32.269558	8.902
-73.943546	45.419683	13:44:28.282308	9.682
-73.943545	45.414506	13:3:29.392120	8.705
-73.943545	45.414601	13:3:26.393949	8.662
-73.943544	45.414536	13:3:28.393063	8.709
-73.943544	45.414567	13:3:27.395006	8.716
-73.943544	45.415324	12:59:37.401851	7.107
-73.943544	45.416138	12:55:34.412952	7.436
-73.943543	45.418502	13:47:51.274918	8.931
-73.943542	45.419524	13:44:34.280651	9.392
-73.943541	45.416565	13:54:8.264481	7.795
-73.94354	45.41651	12:53:47.412832	7.738
-73.943538	45.415281	12:59:36.399794	7.154
-73.943538	45.41584	12:58:34.402247	7.418
-73.943538	45.416098	14:3:0.246908	7.406
-73.943538	45.417904	13:49:5.273150	9.275
-73.943538	45.418574	12:51:58.415598	9.004
-73.943536	45.417448	13:51:31.267501	8.838
-73.943535	45.416526	13:54:9.263538	7.755
-73.943534	45.416098	12:55:33.409895	7.401
-73.943534	45.418457	13:47:50.274861	8.87
-73.943533	45.416467	12:53:48.412889	7.727
-73.943533	45.419485	13:44:35.287708	9.28
-73.943532	45.415238	12:59:35.399736	7.275
-73.94353	45.415802	12:58:35.402305	7.471
-73.943529	45.417859	13:49:6.273208	9.242
-73.943528	45.415197	12:59:34.400679	7.338
-73.943528	45.416489	13:54:10.263595	7.712
-73.943527	45.416423	12:53:49.410947	7.765
-73.943527	45.418535	12:51:57.416541	8.993
-73.943526	45.416058	14:2:59.247851	7.375
-73.943526	45.417409	13:51:30.267444	8.735
-73.943525	45.418411	13:47:49.274804	8.894
-73.943525	45.419443	13:44:36.281765	9.181
-73.943524	45.416059	12:55:32.410838	7.385
-73.943523	45.415155	12:59:33.400622	7.4
-73.943523	45.415764	12:58:36.401361	7.475
-73.943522	45.41645	13:54:11.262652	7.743
-73.943522	45.419696	13:44:27.281250	9.695
-73.943521	45.41638	12:53:50.412004	7.766
-73.943521	45.417815	13:49:7.272265	9.222
-73.943518	45.4194	13:44:37.280822	9.057
-73.943517	45.415114	12:59:32.401565	7.455
-73.943517	45.417369	13:51:29.267386	8.633
-73.943517	45.418498	12:51:56.416484	8.986
-73.943516	45.415725	12:58:37.403419	7.44
-73.943516	45.41602	12:55:31.409780	7.439
-73.943516	45.416412	13:54:12.262710	7.765
-73.943516	45.418365	13:47:48.274746	8.968
-73.943514	45.416017	14:2:58.247794	7.452
-73.943513	45.416337	12:53:51.412061	7.763
-73.943512	45.415073	12:59:31.401507	7.421
-73.943512	45.417329	13:51:28.268330	8.551
-73.943512	45.417772	13:49:8.273322	9.179
-73.94351	45.419355	13:44:38.279880	8.919
-73.943509	45.415982	12:55:30.407723	7.463
-73.943509	45.416373	13:54:13.262767	7.777
-73.943508	45.415031	12:59:30.400450	7.383
-73.943508	45.415687	12:58:38.407476	7.385
-73.943507	45.417287	13:51:27.269272	8.508
-73.943507	45.418318	13:47:47.275690	9
-73.943507	45.41846	12:51:55.414426	8.924
-73.943504	45.416294	12:53:52.411118	7.613
-73.943503	45.414989	12:59:29.400393	7.566
-73.943503	45.415944	12:55:29.408666	7.446
-73.943503	45.417729	13:49:9.272379	9.156
-73.943502	45.417243	13:51:26.269215	8.548
-73.943501	45.416334	13:54:14.264824	7.739
-73.943501	45.41931	13:44:39.279937	8.831
-73.943499	45.414946	12:59:28.401336	7.826
-73.943499	45.415649	12:58:39.403533	7.344
-73.943499	45.415978	14:2:57.247737	7.449
-73.943497	45.414904	12:59:27.402279	8.027
-73.943497	45.41625	12:53:53.411176	7.496
-73.943497	45.4172	13:51:25.267158	8.647
-73.943496	45.414863	12:59:26.402222	8.226
-73.943496	45.415904	12:55:28.406609	7.353
-73.943496	45.418271	13:47:46.274632	9.021
-73.943496	45.418422	12:51:54.416369	8.915
-73.943495	45.417686	13:49:10.271437	9.099
-73.943494	45.414823	12:59:25.401165	8.423
-73.943493	45.416294	13:54:15.269881	7.59
-73.943492	45.414785	12:59:24.401107	8.541
-73.943492	45.419266	13:44:40.279994	8.867
-73.943492	45.419701	13:44:26.281193	9.702
-73.943491	45.417158	13:51:24.269101	8.723
-73.94349	45.414749	12:59:23.401050	8.61
-73.943489	45.414675	12:59:21.401936	8.729
-73.943489	45.414711	12:59:22.400993	8.65
-73.943489	45.415865	12:55:27.409552	7.379
-73.943488	45.41464	12:59:20.401878	8.729
-73.943488	45.416208	12:53:54.411233	7.459
-73.943487	45.415611	12:58:40.402591	7.329
-73.943487	45.418225	13:47:45.273575	9.083
-73.943486	45.414605	12:59:19.401821	8.769
-73.943486	45.417116	13:51:23.275044	8.733
-73.943486	45.417642	13:49:11.274494	9.085
-73.943485	45.415939	14:2:56.247680	7.411
-73.943484	45.414571	12:59:18.400764	8.818
-73.943484	45.418383	12:51:53.423313	8.967
-73.943484	45.419222	13:44:41.281051	8.936
-73.943483	45.414538	12:59:17.400707	8.843
-73.943483	45.415824	12:55:26.410495	7.429
-73.943483	45.416253	13:54:16.263938	7.502
-73.943482	45.414506	12:59:16.400650	8.856
-73.943482	45.416167	12:53:55.412290	7.384
-73.943481	45.417075	13:51:22.268986	8.663
-73.943479	45.417598	13:49:12.279551	9.055
-73.943477	45.415572	12:58:41.401648	7.272
-73.943477	45.415784	12:55:25.409438	7.491
-73.943477	45.418178	13:47:44.274518	9.104
-73.943476	45.416127	12:53:56.412347	7.366
-73.943475	45.417033	13:51:21.269929	8.629
-73.943475	45.41918	13:44:42.281108	9.029
-73.943474	45.414479	12:59:15.402593	8.924
-73.943473	45.416213	13:54:17.261995	7.43
-73.943472	45.417554	13:49:13.273608	8.99
-73.943472	45.418344	12:51:52.416255	9.044
-73.943471	45.415901	14:2:55.249623	7.417
-73.94347	45.416088	12:53:57.413404	7.36
-73.943469	45.415531	12:58:42.402705	7.208
-73.943469	45.416991	13:51:20.268872	8.588
-73.943468	45.415743	12:55:24.408380	7.488
-73.943466	45.419137	13:44:43.280166	9.086
-73.943465	45.41751	13:49:14.272665	8.911
-73.943464	45.418133	13:47:43.274461	9.195
-73.943463	45.416173	13:54:18.264053	7.38
-73.943462	45.416049	12:53:58.416462	7.382
-73.943461	45.41549	12:58:43.402762	7.095
-73.943461	45.416949	13:51:19.267815	8.574
-73.94346	45.415704	12:55:23.409323	7.396
-73.94346	45.418305	12:51:51.416198	9.042
-73.94346	45.419695	13:44:25.281136	9.684
-73.943458	45.417465	13:49:15.272723	8.797
-73.943456	45.419093	13:44:44.280223	9.074
-73.943455	45.41545	12:58:44.403820	7.074
-73.943455	45.41601	12:53:59.412519	7.435
-73.943454	45.414457	12:59:14.401535	8.975
-73.943454	45.416907	13:51:18.274758	8.531
-73.943453	45.415664	12:55:22.409266	7.371
-73.943453	45.415864	14:2:54.248565	7.407
-73.943452	45.41742	13:49:16.272780	8.724
-73.943452	45.418088	13:47:42.275403	9.262
-73.943451	45.416134	13:54:19.262110	7.353
-73.94345	45.41541	12:58:45.403877	7.027
-73.94345	45.418266	12:51:50.416141	9.064
-73.943448	45.41597	12:54:0.411576	7.478
-73.943447	45.416864	13:51:17.268700	8.451
-73.943446	45.415625	12:55:21.410209	7.301
-73.943445	45.417374	13:49:17.272837	8.598
-73.943445	45.419048	13:44:45.279280	8.99
-73.943444	45.41537	12:58:46.400934	6.997
-73.943441	45.415931	12:54:1.411633	7.419
-73.943441	45.416097	13:54:20.263167	7.341
-73.943441	45.416821	13:51:16.269643	8.368
-73.94344	45.41533	12:58:47.401991	7.041
-73.94344	45.418043	13:47:41.275346	9.306
-73.94344	45.418226	12:51:49.420083	9.077
-73.943439	45.415586	12:55:20.409152	7.226
-73.943439	45.417329	13:49:18.272894	8.518
-73.943438	45.415828	14:2:53.248508	7.477
-73.943436	45.415291	12:58:48.401048	7.088
-73.943435	45.415892	12:54:2.412691	7.41
-73.943434	45.416778	13:51:15.268586	8.312
-73.943434	45.41968	13:44:24.281079	9.655
-73.943433	45.415547	12:55:19.409094	7.189
-73.943433	45.417284	13:49:19.272952	8.473
-73.943433	45.419003	13:44:46.279337	8.961
-73.94343	45.415252	12:58:49.403105	7.206
-73.94343	45.416061	13:54:21.264225	7.361
-73.943429	45.418186	12:51:48.415026	9.106
-73.943428	45.415509	12:55:18.409037	7.135
-73.943428	45.415854	12:54:3.412748	7.47
-73.943428	45.416735	13:51:14.276529	8.25
-73.943426	45.417241	13:49:20.272008	8.515
-73.943426	45.417998	13:47:40.274289	9.258
-73.943425	45.414443	12:59:13.401478	9.084
-73.943425	45.415216	12:58:50.402163	7.347
-73.943425	45.415794	14:2:52.247451	7.493
-73.943423	45.418958	13:44:47.281394	8.917
-73.943422	45.416692	13:51:13.268472	8.153
-73.943421	45.416027	13:54:22.263281	7.405
-73.94342	45.415469	12:55:17.408980	7.106
-73.94342	45.415816	12:54:4.412805	7.521
-73.94342	45.417197	13:49:21.272066	8.572
-73.943418	45.419656	13:44:23.282021	9.624
-73.943417	45.41518	12:58:51.403220	7.452
-73.943417	45.418146	12:51:47.414969	9.158
-73.943415	45.418911	13:44:48.281452	8.9
-73.943414	45.417155	13:49:22.272123	8.582
-73.943413	45.416648	13:51:12.268414	7.957
-73.943413	45.417952	13:47:39.275232	9.26
-73.943412	45.41543	12:55:16.408923	7.049
-73.943412	45.415761	14:2:51.247394	7.44
-73.943412	45.415994	13:54:23.262339	7.414
-73.943412	45.41963	13:44:22.281964	9.587
-73.943411	45.415778	12:54:5.410862	7.447
-73.943409	45.417112	13:49:23.272180	8.552
-73.943409	45.4196	13:44:21.281908	9.516
-73.943408	45.415142	12:58:52.402277	7.5
-73.943407	45.419569	13:44:20.282850	9.406
-73.943406	45.418107	12:51:46.415912	9.248
-73.943406	45.418865	13:44:49.281509	8.845
-73.943404	45.41707	13:49:24.273237	8.519
-73.943404	45.419537	13:44:19.281793	9.342
-73.943403	45.415391	12:55:15.410866	7.004
-73.943403	45.416604	13:51:11.268357	7.794
-73.943402	45.415739	12:54:6.410919	7.419
-73.943402	45.415962	13:54:24.262396	7.455
-73.9434	45.415103	12:58:53.402334	7.426
-73.9434	45.417027	13:49:25.273294	8.492
-73.9434	45.417908	13:47:38.275175	9.242
-73.9434	45.419504	13:44:18.280735	9.274
-73.943398	45.415726	14:2:50.248336	7.409
-73.943398	45.41882	13:44:50.280566	8.842
-73.943396	45.416984	13:49:26.272352	8.533
-73.943396	45.418069	12:51:45.415854	9.294
-73.943395	45.415063	12:58:54.400391	7.415
-73.943395	45.41593	13:54:25.262453	7.44
-73.943395	45.419469	13:44:17.281679	9.199
-73.943394	45.415699	12:54:7.411976	7.366
-73.943393	45.415353	12:55:14.414809	7.012
-73.943393	45.416558	13:51:10.268300	7.706
-73.943391	45.414441	12:59:12.401421	9.17
-73.943391	45.419433	13:44:16.280621	9.135
-73.94339	45.418775	13:44:51.279623	8.859
-73.943389	45.415898	13:54:26.264510	7.482
-73.943389	45.416943	13:49:27.272409	8.56
-73.943389	45.417862	13:47:37.275117	9.173
-73.943388	45.415021	12:58:55.402449	7.423
-73.943388	45.41569	14:2:49.253280	7.315
-73.943387	45.418031	12:51:44.414797	9.282
-73.943386	45.419397	13:44:15.281564	9.073
-73.943385	45.415659	12:54:8.411034	7.327
-73.943384	45.415315	12:55:13.410751	7.046
-73.943383	45.415867	13:54:27.263567	7.505
-73.943382	45.415277	12:55:12.408694	7.162
-73.943382	45.419361	13:44:14.281507	9.001
-73.943381	45.415238	12:55:11.408637	7.306
-73.943381	45.418732	13:44:52.280680	8.954
-73.94338	45.414981	12:58:56.401505	7.659
-73.94338	45.416902	13:49:28.271466	8.55
-73.943379	45.415201	12:55:10.410580	7.453
-73.943379	45.417993	12:51:43.416740	9.256
-73.943378	45.416513	13:51:9.269243	7.628
-73.943378	45.419325	13:44:13.282450	8.955
-73.943377	45.41562	12:54:9.412091	7.243
-73.943377	45.417815	13:47:36.276060	9.133
-73.943376	45.415165	12:55:9.409523	7.499
-73.943375	45.415835	13:54:28.270625	7.515
-73.943374	45.415619	14:2:47.247165	7.224
-73.943374	45.418689	13:44:53.281737	9.016
-73.943374	45.419288	13:44:12.282392	8.934
-73.943373	45.414941	12:58:57.402563	7.964
-73.943373	45.415128	12:55:8.409465	7.447
-73.943371	45.415091	12:55:7.411408	7.418
-73.943371	45.417955	12:51:42.414683	9.208
-73.943371	45.41925	13:44:11.281335	9.003
-73.94337	45.415579	12:54:10.411148	7.193
-73.943369	45.414902	12:58:58.401620	8.218
-73.943369	45.415584	14:2:46.249108	7.153
-73.943369	45.416859	13:49:29.272523	8.465
-73.943368	45.415803	13:54:29.262682	7.447
-73.943367	45.415052	12:55:6.409351	7.42
-73.943367	45.418647	13:44:54.280795	9.07
-73.943367	45.419211	13:44:10.281278	9.058
-73.943366	45.417768	13:47:35.276003	9.109
-73.943365	45.414864	12:58:59.401677	8.502
-73.943363	45.415013	12:55:5.408294	7.485
-73.943363	45.415539	12:54:11.411205	7.111
-73.943363	45.415549	14:2:45.249051	7.123
-73.943362	45.414826	12:59:0.401734	8.635
-73.943362	45.417917	12:51:41.414626	9.184
-73.943362	45.419173	13:44:9.281221	9.104
-73.943361	45.415772	13:54:30.262739	7.43
-73.943361	45.416468	13:51:8.270186	7.581
-73.94336	45.41445	12:59:11.400363	9.214
-73.943359	45.414972	12:55:4.410236	7.754
-73.943359	45.418605	13:44:55.280852	9.049
-73.943358	45.414788	12:59:1.402791	8.728
-73.943358	45.416815	13:49:30.272581	8.36
-73.943356	45.415501	12:54:12.411262	7.086
-73.943356	45.419134	13:44:8.281164	9.111
-73.943355	45.415514	14:2:44.247993	7.093
-73.943355	45.41574	13:54:31.261796	7.361
-73.943354	45.414748	12:59:2.402849	8.829
-73.943354	45.417721	13:47:34.274946	9.076
-73.943353	45.414932	12:55:3.410179	8.043
-73.943352	45.41788	12:51:40.415569	9.157
-73.943352	45.419096	13:44:7.282106	9.104
-73.943351	45.418562	13:44:56.279909	8.999
-73.94335	45.414709	12:59:3.401906	8.871
-73.943349	45.415463	12:54:13.413320	7.066
-73.943349	45.415709	13:54:32.262854	7.356
-73.943348	45.414893	12:55:2.410122	8.319
-73.943348	45.419059	13:44:6.283050	9.076
-73.943345	45.41467	12:59:4.400963	8.901
-73.943345	45.415479	14:2:43.247936	7.063
-73.943345	45.416426	13:51:7.268128	7.588
-73.943345	45.416771	13:49:31.272638	8.252
-73.943344	45.418518	13:44:57.278966	8.962
-73.943343	45.414856	12:55:1.416065	8.561
-73.943343	45.415426	12:54:14.410377	7.005
-73.943343	45.41902	13:44:5.282992	9.035
-73.943342	45.415678	13:54:33.262911	7.319
-73.943341	45.414632	12:59:5.402020	8.918
-73.943341	45.417843	12:51:39.415512	9.13
-73.94334	45.415443	14:2:42.247879	7.033
-73.94334	45.417673	13:47:33.275889	9.034
-73.943339	45.41482	12:55:0.409008	8.707
-73.943336	45.414468	12:59:10.401306	9.241
-73.943336	45.414595	12:59:6.401078	8.969
-73.943336	45.418473	13:44:58.280024	8.925
-73.943336	45.418981	13:44:4.281935	8.982
-73.943335	45.414783	12:54:59.409950	8.791
-73.943334	45.415388	12:54:15.412434	7.007
-73.943334	45.415406	14:2:41.247822	7.013
-73.943333	45.415648	13:54:34.262968	7.265
-73.943332	45.416384	13:51:6.268071	7.613
-73.943332	45.416725	13:49:32.270695	8.147
-73.943332	45.417806	12:51:38.415454	9.107
-73.943331	45.41456	12:59:7.402135	9.06
-73.943331	45.414747	12:54:58.409893	8.854
-73.943328	45.415368	14:2:40.255765	6.994
-73.943328	45.41843	13:44:59.281081	8.927
-73.943328	45.418942	13:44:3.282878	8.923
-73.943327	45.414526	12:59:8.403192	9.151
-73.943327	45.414709	12:54:57.410836	8.881
-73.943327	45.417626	13:47:32.274831	8.984
-73.943326	45.41535	12:54:16.410491	7.001
-73.943325	45.414496	12:59:9.402249	9.206
-73.943323	45.414673	12:54:56.410779	8.917
-73.943321	45.415619	13:54:35.264025	7.191
-73.943321	45.416679	13:49:33.270752	8.021
-73.943321	45.417768	12:51:37.417397	9.085
-73.943321	45.418388	13:45:0.281138	9.014
-73.94332	45.415119	14:2:28.249078	7.468
-73.94332	45.415125	14:2:29.249135	7.453
-73.94332	45.41533	14:2:39.248707	7.06
-73.94332	45.416343	13:51:5.275014	7.549
-73.943319	45.418901	13:44:2.280820	8.915
-73.943318	45.414637	12:54:55.411722	8.96
-73.943318	45.415137	14:2:30.249193	7.464
-73.943317	45.415151	14:2:31.250250	7.499
-73.943317	45.415311	12:54:17.410548	7.126
-73.943316	45.417579	13:47:31.273774	8.956
-73.943315	45.415167	14:2:32.248307	7.491
-73.943315	45.418346	13:45:1.280195	9.052
-73.943314	45.414603	12:54:54.408664	9.011
-73.943314	45.415295	14:2:38.248650	7.162
-73.943312	45.415182	14:2:33.247364	7.461
-73.943311	45.415264	14:2:37.248593	7.274
-73.943311	45.417731	12:51:36.415340	9.028
-73.94331	45.4152	14:2:34.249422	7.428
-73.94331	45.416633	13:49:34.278810	7.859
-73.94331	45.41886	13:44:1.282763	8.944
-73.943309	45.414571	12:54:53.410607	9.075
-73.943309	45.415218	14:2:35.249479	7.426
-73.943308	45.415239	14:2:36.248536	7.396
-73.943308	45.418304	13:45:2.280252	9.075
-73.943307	45.415273	12:54:18.411605	7.256
-73.943307	45.415591	13:54:36.263082	7.15
-73.943307	45.416304	13:51:4.268957	7.485
-73.943306	45.414542	12:54:52.409550	9.14
-73.943306	45.417533	13:47:30.274717	8.873
-73.943303	45.414516	12:54:51.409493	9.225
-73.943302	45.414494	12:54:50.411436	9.276
-73.943301	45.418818	13:44:0.283706	8.935
-73.9433	45.417693	12:51:35.417283	9.027
-73.943299	45.414475	12:54:49.409379	9.298
-73.943299	45.416586	13:49:35.271866	7.699
-73.943299	45.418261	13:45:3.281310	9.059
-73.943297	45.415235	12:54:19.409663	7.386
-73.943296	45.415562	13:54:37.263139	7.102
-73.943296	45.417487	13:47:29.273660	8.78
-73.943295	45.414459	12:54:48.410321	9.325
-73.943295	45.416265	13:51:3.269900	7.378
-73.943293	45.418775	13:43:59.282649	8.941
-73.94329	45.418218	13:45:4.287367	9.129
-73.943289	45.415197	12:54:20.410720	7.471
-73.943289	45.417656	12:51:34.415225	9.015
-73.943288	45.415532	13:54:38.262197	7.06
-73.943288	45.416539	13:49:36.272924	7.633
-73.943287	45.414444	12:54:47.409264	9.37
-73.943287	45.417441	13:47:28.276603	8.679
-73.943283	45.418175	13:45:5.280424	9.168
-73.943282	45.418731	13:43:58.283592	9.035
-73.943281	45.415159	12:54:21.412777	7.515
-73.943281	45.416226	13:51:2.269843	7.268
-73.94328	45.415503	13:54:39.261254	7.071
-73.943277	45.417619	12:51:33.416168	8.953
-73.943277	45.418131	13:45:6.280481	9.228
-73.943276	45.414431	12:54:46.409207	9.406
-73.943276	45.417396	13:47:27.275546	8.594
-73.943275	45.415579	14:1:48.250791	7.075636364
-73.943275	45.416493	13:49:37.271981	7.601
-73.943274	45.415577	13:56:11.266516	7.09
-73.943273	45.415119	12:54:22.410834	7.468
-73.943273	45.418689	13:43:57.281535	9.078
-73.943272	45.418088	13:45:7.279538	9.208
-73.94327	45.415474	13:54:40.262311	7.063
-73.943269	45.415567	13:56:10.259459	7.07
-73.943267	45.416186	13:51:1.268785	7.203
-73.943266	45.41735	13:47:26.282489	8.524
-73.943266	45.417582	12:51:32.416111	8.939
-73.943266	45.418045	13:45:8.278595	9.163
-73.943265	45.415079	12:54:23.410892	7.461
-73.943265	45.418646	13:43:56.282477	9.099
-73.943263	45.414421	12:54:45.413150	9.441
-73.943263	45.416447	13:49:38.272038	7.54
-73.943262	45.415446	13:54:41.263368	7.034
-73.94326	45.415551	13:56:9.258401	7.05
-73.943259	45.418001	13:45:9.279653	9.108
-73.943258	45.415038	12:54:24.414949	7.517
-73.943258	45.418604	13:43:55.282420	9.107
-73.943256	45.417303	13:47:25.274431	8.441
-73.943255	45.417545	12:51:31.415054	8.861
-73.943254	45.419616	13:39:44.290064	9.549
-73.943253	45.415419	13:54:42.262425	7.007
-73.943252	45.416147	13:51:0.269728	7.182
-73.943251	45.414998	12:54:25.411006	7.739
-73.943251	45.419643	13:39:43.296008	9.639
-73.94325	45.415534	13:56:8.260344	7.047
-73.94325	45.416402	13:49:39.270095	7.512
-73.94325	45.417957	13:45:10.278710	9.124
-73.943249	45.419584	13:39:45.290122	9.445
-73.943248	45.414415	12:54:44.411093	9.453
-73.943248	45.414818	13:55:45.260029	8.801
-73.943248	45.418563	13:43:54.281363	9.097
-73.943247	45.414747	13:55:43.260914	8.885
-73.943247	45.414783	13:55:44.259972	8.859
-73.943247	45.414854	13:55:46.260086	8.705
-73.943246	45.417257	13:47:24.274374	8.39
-73.943245	45.414892	13:55:47.260143	8.491
-73.943245	45.417509	12:51:30.415997	8.812
-73.943244	45.414713	13:55:42.260857	8.945
-73.943244	45.414958	12:54:26.412063	8.026
-73.943244	45.415391	13:54:43.263483	6.99
-73.943243	45.414931	13:55:48.262200	8.226
-73.943243	45.41955	13:39:46.291179	9.296
-73.943241	45.41468	13:55:41.261800	8.952
-73.943241	45.414972	13:55:49.261258	7.918
-73.943241	45.417913	13:45:11.280767	9.125
-73.943239	45.415516	13:56:7.260287	7.079
-73.943239	45.418522	13:43:53.282306	9.083
-73.943237	45.414648	13:55:40.261743	9.02
-73.943237	45.414919	12:54:27.411120	8.32
-73.943237	45.415013	13:55:50.260314	7.681
-73.943237	45.417472	12:51:29.415939	8.738
-73.943236	45.416106	13:50:59.268671	7.217
-73.943236	45.416357	13:49:40.270152	7.529
-73.943235	45.415129	13:55:53.260486	7.504
